"plot","year","record_id","corner","scale","richness","easting","northing","slope","ph","yrsslb"
317,2008,3224,3,0.1,11,733000,4079000,5,6.8,4.26
317,2008,3225,4,0.1,14,733000,4079000,5,6.8,4.26
317,2008,3226,1,0.01,3,733000,4079000,5,6.8,4.26
317,2008,3227,2,0.01,7,733000,4079000,5,6.8,4.26
317,2008,3228,3,0.01,6,733000,4079000,5,6.8,4.26
317,2008,3229,4,0.01,6,733000,4079000,5,6.8,4.26
317,2009,3230,NA,100,65,733000,4079000,5,6.9,0.46
317,2009,3231,1,10,39,733000,4079000,5,6.9,0.46
317,2009,3232,2,10,51,733000,4079000,5,6.9,0.46
317,2009,3233,3,10,43,733000,4079000,5,6.9,0.46
317,2009,3234,4,10,42,733000,4079000,5,6.9,0.46
317,2009,3235,1,1,21,733000,4079000,5,6.9,0.46
317,2009,3236,2,1,29,733000,4079000,5,6.9,0.46
317,2009,3237,3,1,24,733000,4079000,5,6.9,0.46
317,2009,3238,4,1,27,733000,4079000,5,6.9,0.46
317,2009,3239,1,0.1,13,733000,4079000,5,6.9,0.46
317,2009,3240,2,0.1,19,733000,4079000,5,6.9,0.46
317,2009,3241,3,0.1,10,733000,4079000,5,6.9,0.46
317,2009,3242,4,0.1,14,733000,4079000,5,6.9,0.46
317,2009,3243,1,0.01,7,733000,4079000,5,6.9,0.46
317,2009,3244,2,0.01,6,733000,4079000,5,6.9,0.46
317,2009,3245,3,0.01,4,733000,4079000,5,6.9,0.46
317,2009,3246,4,0.01,4,733000,4079000,5,6.9,0.46
319,1998,3247,NA,100,57,734000,4079000,1,6.3,0.22
319,1998,3248,1,10,30,734000,4079000,1,6.3,0.22
319,1998,3249,2,10,25,734000,4079000,1,6.3,0.22
319,1998,3250,3,10,34,734000,4079000,1,6.3,0.22
319,1998,3251,4,10,31,734000,4079000,1,6.3,0.22
319,1998,3252,1,1,19,734000,4079000,1,6.3,0.22
319,1998,3253,2,1,16,734000,4079000,1,6.3,0.22
319,1998,3254,3,1,21,734000,4079000,1,6.3,0.22
319,1998,3255,4,1,20,734000,4079000,1,6.3,0.22
319,1998,3256,1,0.1,9,734000,4079000,1,6.3,0.22
319,1998,3257,2,0.1,9,734000,4079000,1,6.3,0.22
319,1998,3258,3,0.1,12,734000,4079000,1,6.3,0.22
319,1998,3259,4,0.1,8,734000,4079000,1,6.3,0.22
319,1998,3260,1,0.01,4,734000,4079000,1,6.3,0.22
319,1998,3261,2,0.01,5,734000,4079000,1,6.3,0.22
319,1998,3262,3,0.01,5,734000,4079000,1,6.3,0.22
319,1998,3263,4,0.01,4,734000,4079000,1,6.3,0.22
319,1999,3264,NA,100,65,734000,4079000,1,6.4,1.2
319,1999,3265,1,10,39,734000,4079000,1,6.4,1.2
319,1999,3266,2,10,33,734000,4079000,1,6.4,1.2
319,1999,3267,3,10,43,734000,4079000,1,6.4,1.2
319,1999,3268,4,10,36,734000,4079000,1,6.4,1.2
319,1999,3269,1,1,24,734000,4079000,1,6.4,1.2
319,1999,3270,2,1,22,734000,4079000,1,6.4,1.2
319,1999,3271,3,1,26,734000,4079000,1,6.4,1.2
319,1999,3272,4,1,23,734000,4079000,1,6.4,1.2
319,1999,3273,1,0.1,11,734000,4079000,1,6.4,1.2
319,1999,3274,2,0.1,14,734000,4079000,1,6.4,1.2
319,1999,3275,3,0.1,11,734000,4079000,1,6.4,1.2
319,1999,3276,4,0.1,9,734000,4079000,1,6.4,1.2
319,1999,3277,1,0.01,4,734000,4079000,1,6.4,1.2
319,1999,3278,2,0.01,2,734000,4079000,1,6.4,1.2
319,1999,3279,3,0.01,5,734000,4079000,1,6.4,1.2
319,1999,3280,4,0.01,3,734000,4079000,1,6.4,1.2
319,2000,3281,NA,100,65,734000,4079000,1,6.5,2.24
319,2000,3282,1,10,34,734000,4079000,1,6.5,2.24
319,2000,3283,2,10,33,734000,4079000,1,6.5,2.24
319,2000,3284,3,10,42,734000,4079000,1,6.5,2.24
319,2000,3285,4,10,45,734000,4079000,1,6.5,2.24
319,2000,3286,1,1,14,734000,4079000,1,6.5,2.24
319,2000,3287,2,1,22,734000,4079000,1,6.5,2.24
319,2000,3288,3,1,15,734000,4079000,1,6.5,2.24
319,2000,3289,4,1,20,734000,4079000,1,6.5,2.24
319,2000,3290,1,0.1,7,734000,4079000,1,6.5,2.24
319,2000,3291,2,0.1,11,734000,4079000,1,6.5,2.24
319,2000,3292,3,0.1,9,734000,4079000,1,6.5,2.24
319,2000,3293,4,0.1,8,734000,4079000,1,6.5,2.24
319,2000,3294,1,0.01,4,734000,4079000,1,6.5,2.24
319,2000,3295,2,0.01,3,734000,4079000,1,6.5,2.24
319,2000,3296,3,0.01,4,734000,4079000,1,6.5,2.24
319,2000,3297,4,0.01,3,734000,4079000,1,6.5,2.24
319,2001,3298,NA,100,78,734000,4079000,1,6.2,3.23
319,2001,3299,1,10,49,734000,4079000,1,6.2,3.23
319,2001,3300,2,10,39,734000,4079000,1,6.2,3.23
319,2001,3301,3,10,41,734000,4079000,1,6.2,3.23
319,2001,3302,4,10,49,734000,4079000,1,6.2,3.23
319,2001,3303,1,1,19,734000,4079000,1,6.2,3.23
319,2001,3304,2,1,18,734000,4079000,1,6.2,3.23
319,2001,3305,3,1,28,734000,4079000,1,6.2,3.23
319,2001,3306,4,1,23,734000,4079000,1,6.2,3.23
319,2001,3307,1,0.1,9,734000,4079000,1,6.2,3.23
319,2001,3308,2,0.1,8,734000,4079000,1,6.2,3.23
319,2001,3309,3,0.1,9,734000,4079000,1,6.2,3.23
319,2001,3310,4,0.1,10,734000,4079000,1,6.2,3.23
319,2001,3311,1,0.01,3,734000,4079000,1,6.2,3.23
319,2001,3312,2,0.01,4,734000,4079000,1,6.2,3.23
319,2001,3313,3,0.01,4,734000,4079000,1,6.2,3.23
319,2001,3314,4,0.01,4,734000,4079000,1,6.2,3.23
319,2002,3315,NA,100,73,734000,4079000,1,6.3,0.2
319,2002,3316,1,10,39,734000,4079000,1,6.3,0.2
319,2002,3317,2,10,38,734000,4079000,1,6.3,0.2
319,2002,3318,3,10,39,734000,4079000,1,6.3,0.2
319,2002,3319,4,10,44,734000,4079000,1,6.3,0.2
319,2002,3320,1,1,18,734000,4079000,1,6.3,0.2
319,2002,3321,2,1,20,734000,4079000,1,6.3,0.2
319,2002,3322,3,1,22,734000,4079000,1,6.3,0.2
319,2002,3323,4,1,17,734000,4079000,1,6.3,0.2
319,2002,3324,1,0.1,8,734000,4079000,1,6.3,0.2
319,2002,3325,2,0.1,8,734000,4079000,1,6.3,0.2
319,2002,3326,3,0.1,7,734000,4079000,1,6.3,0.2
319,2002,3327,4,0.1,7,734000,4079000,1,6.3,0.2
319,2002,3328,1,0.01,4,734000,4079000,1,6.3,0.2
319,2002,3329,2,0.01,2,734000,4079000,1,6.3,0.2
319,2002,3330,3,0.01,2,734000,4079000,1,6.3,0.2
319,2002,3331,4,0.01,3,734000,4079000,1,6.3,0.2
319,2003,3332,NA,100,83,734000,4079000,1,6.3,1.23
319,2003,3333,1,10,51,734000,4079000,1,6.3,1.23
319,2003,3334,2,10,47,734000,4079000,1,6.3,1.23
319,2003,3335,3,10,52,734000,4079000,1,6.3,1.23
319,2003,3336,4,10,48,734000,4079000,1,6.3,1.23
319,2003,3337,1,1,22,734000,4079000,1,6.3,1.23
319,2003,3338,2,1,24,734000,4079000,1,6.3,1.23
319,2003,3339,3,1,30,734000,4079000,1,6.3,1.23
319,2003,3340,4,1,25,734000,4079000,1,6.3,1.23
319,2003,3341,1,0.1,10,734000,4079000,1,6.3,1.23
319,2003,3342,2,0.1,9,734000,4079000,1,6.3,1.23
319,2003,3343,3,0.1,17,734000,4079000,1,6.3,1.23
319,2003,3344,4,0.1,13,734000,4079000,1,6.3,1.23
319,2003,3345,1,0.01,6,734000,4079000,1,6.3,1.23
319,2003,3346,2,0.01,2,734000,4079000,1,6.3,1.23
319,2003,3347,3,0.01,4,734000,4079000,1,6.3,1.23
319,2003,3348,4,0.01,1,734000,4079000,1,6.3,1.23
319,2004,3349,NA,100,71,734000,4079000,1,6.3,2.21
319,2004,3350,1,10,41,734000,4079000,1,6.3,2.21
319,2004,3351,2,10,37,734000,4079000,1,6.3,2.21
319,2004,3352,3,10,37,734000,4079000,1,6.3,2.21
319,2004,3353,4,10,38,734000,4079000,1,6.3,2.21
319,2004,3354,1,1,19,734000,4079000,1,6.3,2.21
319,2004,3355,2,1,22,734000,4079000,1,6.3,2.21
319,2004,3356,3,1,24,734000,4079000,1,6.3,2.21
319,2004,3357,4,1,18,734000,4079000,1,6.3,2.21
319,2004,3358,1,0.1,9,734000,4079000,1,6.3,2.21
319,2004,3359,2,0.1,11,734000,4079000,1,6.3,2.21
319,2004,3360,3,0.1,15,734000,4079000,1,6.3,2.21
319,2004,3361,4,0.1,7,734000,4079000,1,6.3,2.21
319,2004,3362,1,0.01,4,734000,4079000,1,6.3,2.21
319,2004,3363,2,0.01,4,734000,4079000,1,6.3,2.21
319,2004,3364,3,0.01,3,734000,4079000,1,6.3,2.21
319,2004,3365,4,0.01,4,734000,4079000,1,6.3,2.21
319,2005,3366,NA,100,72,734000,4079000,1,6.2,0.2
319,2005,3367,1,10,48,734000,4079000,1,6.2,0.2
319,2005,3368,2,10,42,734000,4079000,1,6.2,0.2
319,2005,3369,3,10,37,734000,4079000,1,6.2,0.2
319,2005,3370,4,10,46,734000,4079000,1,6.2,0.2
319,2005,3371,1,1,21,734000,4079000,1,6.2,0.2
319,2005,3372,2,1,25,734000,4079000,1,6.2,0.2
319,2005,3373,3,1,20,734000,4079000,1,6.2,0.2
319,2005,3374,4,1,22,734000,4079000,1,6.2,0.2
319,2005,3375,1,0.1,9,734000,4079000,1,6.2,0.2
319,2005,3376,2,0.1,10,734000,4079000,1,6.2,0.2
319,2005,3377,3,0.1,11,734000,4079000,1,6.2,0.2
319,2005,3378,4,0.1,8,734000,4079000,1,6.2,0.2
319,2005,3379,1,0.01,2,734000,4079000,1,6.2,0.2
319,2005,3380,2,0.01,4,734000,4079000,1,6.2,0.2
319,2005,3381,3,0.01,4,734000,4079000,1,6.2,0.2
319,2005,3382,4,0.01,3,734000,4079000,1,6.2,0.2
319,2006,3383,NA,100,76,734000,4079000,1,6.2,1.17
319,2006,3384,1,10,46,734000,4079000,1,6.2,1.17
319,2006,3385,2,10,46,734000,4079000,1,6.2,1.17
319,2006,3386,3,10,40,734000,4079000,1,6.2,1.17
319,2006,3387,4,10,49,734000,4079000,1,6.2,1.17
319,2006,3388,1,1,19,734000,4079000,1,6.2,1.17
319,2006,3389,2,1,27,734000,4079000,1,6.2,1.17
319,2006,3390,3,1,19,734000,4079000,1,6.2,1.17
319,2006,3391,4,1,25,734000,4079000,1,6.2,1.17
319,2006,3392,1,0.1,9,734000,4079000,1,6.2,1.17
319,2006,3393,2,0.1,14,734000,4079000,1,6.2,1.17
319,2006,3394,3,0.1,12,734000,4079000,1,6.2,1.17
319,2006,3395,4,0.1,11,734000,4079000,1,6.2,1.17
319,2006,3396,1,0.01,5,734000,4079000,1,6.2,1.17
319,2006,3397,2,0.01,10,734000,4079000,1,6.2,1.17
319,2006,3398,3,0.01,4,734000,4079000,1,6.2,1.17
319,2006,3399,4,0.01,3,734000,4079000,1,6.2,1.17
319,2007,3400,NA,100,82,734000,4079000,1,6.3,2.21
319,2007,3401,1,10,55,734000,4079000,1,6.3,2.21
319,2007,3402,2,10,50,734000,4079000,1,6.3,2.21
319,2007,3403,3,10,48,734000,4079000,1,6.3,2.21
319,2007,3404,4,10,49,734000,4079000,1,6.3,2.21
319,2007,3405,1,1,20,734000,4079000,1,6.3,2.21
319,2007,3406,2,1,31,734000,4079000,1,6.3,2.21
319,2007,3407,3,1,25,734000,4079000,1,6.3,2.21
319,2007,3408,4,1,23,734000,4079000,1,6.3,2.21
319,2007,3409,1,0.1,10,734000,4079000,1,6.3,2.21
319,2007,3410,2,0.1,16,734000,4079000,1,6.3,2.21
319,2007,3411,3,0.1,12,734000,4079000,1,6.3,2.21
319,2007,3412,4,0.1,10,734000,4079000,1,6.3,2.21
319,2007,3413,1,0.01,3,734000,4079000,1,6.3,2.21
319,2007,3414,2,0.01,4,734000,4079000,1,6.3,2.21
319,2007,3415,3,0.01,4,734000,4079000,1,6.3,2.21
319,2007,3416,4,0.01,2,734000,4079000,1,6.3,2.21
319,2008,3417,NA,100,77,734000,4079000,1,6.4,3.19
319,2008,3418,1,10,49,734000,4079000,1,6.4,3.19
319,2008,3419,2,10,42,734000,4079000,1,6.4,3.19
319,2008,3420,3,10,44,734000,4079000,1,6.4,3.19
319,2008,3421,4,10,47,734000,4079000,1,6.4,3.19
319,2008,3422,1,1,22,734000,4079000,1,6.4,3.19
319,2008,3423,2,1,29,734000,4079000,1,6.4,3.19
319,2008,3424,3,1,25,734000,4079000,1,6.4,3.19
319,2008,3425,4,1,25,734000,4079000,1,6.4,3.19
319,2008,3426,1,0.1,15,734000,4079000,1,6.4,3.19
319,2008,3427,2,0.1,15,734000,4079000,1,6.4,3.19
319,2008,3428,3,0.1,14,734000,4079000,1,6.4,3.19
319,2008,3429,4,0.1,14,734000,4079000,1,6.4,3.19
319,2008,3430,1,0.01,10,734000,4079000,1,6.4,3.19
319,2008,3431,2,0.01,4,734000,4079000,1,6.4,3.19
319,2008,3432,3,0.01,4,734000,4079000,1,6.4,3.19
319,2008,3433,4,0.01,6,734000,4079000,1,6.4,3.19
319,2009,3434,NA,100,72,734000,4079000,1,6.3,0.21
319,2009,3435,1,10,45,734000,4079000,1,6.3,0.21
319,2009,3436,2,10,42,734000,4079000,1,6.3,0.21
319,2009,3437,3,10,44,734000,4079000,1,6.3,0.21
319,2009,3438,4,10,44,734000,4079000,1,6.3,0.21
319,2009,3439,1,1,16,734000,4079000,1,6.3,0.21
319,2009,3440,2,1,31,734000,4079000,1,6.3,0.21
319,2009,3441,3,1,24,734000,4079000,1,6.3,0.21
319,2009,3442,4,1,26,734000,4079000,1,6.3,0.21
319,2009,3443,1,0.1,10,734000,4079000,1,6.3,0.21
319,2009,3444,2,0.1,13,734000,4079000,1,6.3,0.21
319,2009,3445,3,0.1,16,734000,4079000,1,6.3,0.21
319,2009,3446,4,0.1,13,734000,4079000,1,6.3,0.21
319,2009,3447,1,0.01,4,734000,4079000,1,6.3,0.21
319,2009,3448,2,0.01,4,734000,4079000,1,6.3,0.21
319,2009,3449,3,0.01,6,734000,4079000,1,6.3,0.21
319,2009,3450,4,0.01,3,734000,4079000,1,6.3,0.21
331,1998,3451,NA,100,79,738000,4069000,2,5.9,3.19
331,1998,3452,1,10,53,738000,4069000,2,5.9,3.19
331,1998,3453,2,10,49,738000,4069000,2,5.9,3.19
331,1998,3454,3,10,48,738000,4069000,2,5.9,3.19
331,1998,3455,4,10,47,738000,4069000,2,5.9,3.19
331,1998,3456,1,1,38,738000,4069000,2,5.9,3.19
331,1998,3457,2,1,27,738000,4069000,2,5.9,3.19
331,1998,3458,3,1,34,738000,4069000,2,5.9,3.19
331,1998,3459,4,1,31,738000,4069000,2,5.9,3.19
331,1998,3460,1,0.1,11,738000,4069000,2,5.9,3.19
331,1998,3461,2,0.1,13,738000,4069000,2,5.9,3.19
331,1998,3462,3,0.1,11,738000,4069000,2,5.9,3.19
331,1998,3463,4,0.1,15,738000,4069000,2,5.9,3.19
331,1998,3464,1,0.01,5,738000,4069000,2,5.9,3.19
331,1998,3465,2,0.01,2,738000,4069000,2,5.9,3.19
331,1998,3466,3,0.01,1,738000,4069000,2,5.9,3.19
331,1998,3467,4,0.01,6,738000,4069000,2,5.9,3.19
331,1999,3468,NA,100,75,738000,4069000,2,5.7,4.18
331,1999,3469,1,10,51,738000,4069000,2,5.7,4.18
331,1999,3470,2,10,50,738000,4069000,2,5.7,4.18
331,1999,3471,3,10,49,738000,4069000,2,5.7,4.18
331,1999,3472,4,10,41,738000,4069000,2,5.7,4.18
331,1999,3473,1,1,38,738000,4069000,2,5.7,4.18
331,1999,3474,2,1,36,738000,4069000,2,5.7,4.18
331,1999,3475,3,1,26,738000,4069000,2,5.7,4.18
331,1999,3476,4,1,27,738000,4069000,2,5.7,4.18
331,1999,3477,1,0.1,7,738000,4069000,2,5.7,4.18
331,1999,3478,2,0.1,17,738000,4069000,2,5.7,4.18
331,1999,3479,3,0.1,15,738000,4069000,2,5.7,4.18
331,1999,3480,4,0.1,14,738000,4069000,2,5.7,4.18
331,1999,3481,1,0.01,4,738000,4069000,2,5.7,4.18
331,1999,3482,2,0.01,3,738000,4069000,2,5.7,4.18
331,1999,3483,3,0.01,6,738000,4069000,2,5.7,4.18
331,1999,3484,4,0.01,2,738000,4069000,2,5.7,4.18
331,2000,3485,NA,100,72,738000,4069000,2,5.9,5.25
331,2000,3486,1,10,49,738000,4069000,2,5.9,5.25
331,2000,3487,2,10,45,738000,4069000,2,5.9,5.25
331,2000,3488,3,10,38,738000,4069000,2,5.9,5.25
331,2000,3489,4,10,42,738000,4069000,2,5.9,5.25
331,2000,3490,1,1,30,738000,4069000,2,5.9,5.25
331,2000,3491,2,1,23,738000,4069000,2,5.9,5.25
331,2000,3492,3,1,19,738000,4069000,2,5.9,5.25
331,2000,3493,4,1,21,738000,4069000,2,5.9,5.25
331,2000,3494,1,0.1,4,738000,4069000,2,5.9,5.25
331,2000,3495,2,0.1,8,738000,4069000,2,5.9,5.25
331,2000,3496,3,0.1,8,738000,4069000,2,5.9,5.25
331,2000,3497,4,0.1,11,738000,4069000,2,5.9,5.25
331,2000,3498,1,0.01,1,738000,4069000,2,5.9,5.25
331,2000,3499,2,0.01,2,738000,4069000,2,5.9,5.25
331,2000,3500,3,0.01,2,738000,4069000,2,5.9,5.25
331,2000,3501,4,0.01,5,738000,4069000,2,5.9,5.25
331,2001,3502,NA,100,90,738000,4069000,2,5.9,6.18
331,2001,3503,1,10,60,738000,4069000,2,5.9,6.18
331,2001,3504,2,10,51,738000,4069000,2,5.9,6.18
331,2001,3505,3,10,53,738000,4069000,2,5.9,6.18
331,2001,3506,4,10,59,738000,4069000,2,5.9,6.18
331,2001,3507,1,1,29,738000,4069000,2,5.9,6.18
331,2001,3508,2,1,29,738000,4069000,2,5.9,6.18
331,2001,3509,3,1,32,738000,4069000,2,5.9,6.18
331,2001,3510,4,1,23,738000,4069000,2,5.9,6.18
331,2001,3511,1,0.1,5,738000,4069000,2,5.9,6.18
331,2001,3512,2,0.1,14,738000,4069000,2,5.9,6.18
331,2001,3513,3,0.1,16,738000,4069000,2,5.9,6.18
331,2001,3514,4,0.1,19,738000,4069000,2,5.9,6.18
331,2001,3515,1,0.01,1,738000,4069000,2,5.9,6.18
331,2001,3516,2,0.01,3,738000,4069000,2,5.9,6.18
331,2001,3517,3,0.01,4,738000,4069000,2,5.9,6.18
331,2001,3518,4,0.01,8,738000,4069000,2,5.9,6.18
331,2002,3519,NA,100,83,738000,4069000,2,5.9,7.19
331,2002,3520,1,10,60,738000,4069000,2,5.9,7.19
331,2002,3521,2,10,51,738000,4069000,2,5.9,7.19
331,2002,3522,3,10,55,738000,4069000,2,5.9,7.19
331,2002,3523,4,10,49,738000,4069000,2,5.9,7.19
331,2002,3524,1,1,32,738000,4069000,2,5.9,7.19
331,2002,3525,2,1,19,738000,4069000,2,5.9,7.19
331,2002,3526,3,1,18,738000,4069000,2,5.9,7.19
331,2002,3527,4,1,27,738000,4069000,2,5.9,7.19
331,2002,3528,1,0.1,7,738000,4069000,2,5.9,7.19
331,2002,3529,2,0.1,7,738000,4069000,2,5.9,7.19
331,2002,3530,3,0.1,5,738000,4069000,2,5.9,7.19
331,2002,3531,4,0.1,17,738000,4069000,2,5.9,7.19
331,2002,3532,1,0.01,1,738000,4069000,2,5.9,7.19
331,2002,3533,2,0.01,2,738000,4069000,2,5.9,7.19
331,2002,3534,3,0.01,2,738000,4069000,2,5.9,7.19
331,2002,3535,4,0.01,5,738000,4069000,2,5.9,7.19
331,2003,3536,NA,100,79,738000,4069000,2,5.9,8.19
331,2003,3537,1,10,59,738000,4069000,2,5.9,8.19
331,2003,3538,2,10,46,738000,4069000,2,5.9,8.19
331,2003,3539,3,10,48,738000,4069000,2,5.9,8.19
331,2003,3540,4,10,53,738000,4069000,2,5.9,8.19
331,2003,3541,1,1,38,738000,4069000,2,5.9,8.19
331,2003,3542,2,1,22,738000,4069000,2,5.9,8.19
331,2003,3543,3,1,34,738000,4069000,2,5.9,8.19
331,2003,3544,4,1,19,738000,4069000,2,5.9,8.19
331,2003,3545,1,0.1,11,738000,4069000,2,5.9,8.19
331,2003,3546,2,0.1,12,738000,4069000,2,5.9,8.19
331,2003,3547,3,0.1,14,738000,4069000,2,5.9,8.19
331,2003,3548,4,0.1,14,738000,4069000,2,5.9,8.19
331,2003,3549,1,0.01,3,738000,4069000,2,5.9,8.19
331,2003,3550,2,0.01,4,738000,4069000,2,5.9,8.19
331,2003,3551,3,0.01,2,738000,4069000,2,5.9,8.19
331,2003,3552,4,0.01,2,738000,4069000,2,5.9,8.19
331,2004,3553,NA,100,71,738000,4069000,2,5.6,9.22
331,2004,3554,1,10,51,738000,4069000,2,5.6,9.22
331,2004,3555,2,10,40,738000,4069000,2,5.6,9.22
331,2004,3556,3,10,26,738000,4069000,2,5.6,9.22
331,2004,3557,4,10,42,738000,4069000,2,5.6,9.22
331,2004,3558,1,1,27,738000,4069000,2,5.6,9.22
331,2004,3559,2,1,10,738000,4069000,2,5.6,9.22
331,2004,3560,3,1,3,738000,4069000,2,5.6,9.22
331,2004,3561,4,1,24,738000,4069000,2,5.6,9.22
331,2004,3562,1,0.1,7,738000,4069000,2,5.6,9.22
331,2004,3563,2,0.1,8,738000,4069000,2,5.6,9.22
331,2004,3564,3,0.1,0,738000,4069000,2,5.6,9.22
331,2004,3565,4,0.1,10,738000,4069000,2,5.6,9.22
331,2004,3566,1,0.01,3,738000,4069000,2,5.6,9.22
331,2004,3567,2,0.01,3,738000,4069000,2,5.6,9.22
331,2004,3568,3,0.01,0,738000,4069000,2,5.6,9.22
331,2004,3569,4,0.01,4,738000,4069000,2,5.6,9.22
331,2005,3570,NA,100,77,738000,4069000,2,6,0.22
331,2005,3571,1,10,50,738000,4069000,2,6,0.22
331,2005,3572,2,10,46,738000,4069000,2,6,0.22
331,2005,3573,3,10,36,738000,4069000,2,6,0.22
331,2005,3574,4,10,42,738000,4069000,2,6,0.22
331,2005,3575,1,1,30,738000,4069000,2,6,0.22
331,2005,3576,2,1,25,738000,4069000,2,6,0.22
331,2005,3577,3,1,23,738000,4069000,2,6,0.22
331,2005,3578,4,1,24,738000,4069000,2,6,0.22
331,2005,3579,1,0.1,12,738000,4069000,2,6,0.22
331,2005,3580,2,0.1,16,738000,4069000,2,6,0.22
331,2005,3581,3,0.1,7,738000,4069000,2,6,0.22
331,2005,3582,4,0.1,19,738000,4069000,2,6,0.22
331,2005,3583,1,0.01,4,738000,4069000,2,6,0.22
331,2005,3584,2,0.01,5,738000,4069000,2,6,0.22
331,2005,3585,3,0.01,2,738000,4069000,2,6,0.22
331,2005,3586,4,0.01,7,738000,4069000,2,6,0.22
331,2006,3587,NA,100,68,738000,4069000,2,6,1.18
331,2006,3588,1,10,43,738000,4069000,2,6,1.18
331,2006,3589,2,10,44,738000,4069000,2,6,1.18
331,2006,3590,3,10,40,738000,4069000,2,6,1.18
331,2006,3591,4,10,39,738000,4069000,2,6,1.18
331,2006,3592,1,1,24,738000,4069000,2,6,1.18
331,2006,3593,2,1,19,738000,4069000,2,6,1.18
331,2006,3594,3,1,16,738000,4069000,2,6,1.18
331,2006,3595,4,1,16,738000,4069000,2,6,1.18
331,2006,3596,1,0.1,12,738000,4069000,2,6,1.18
331,2006,3597,2,0.1,8,738000,4069000,2,6,1.18
331,2006,3598,3,0.1,9,738000,4069000,2,6,1.18
331,2006,3599,4,0.1,9,738000,4069000,2,6,1.18
331,2006,3600,1,0.01,3,738000,4069000,2,6,1.18
331,2006,3601,2,0.01,2,738000,4069000,2,6,1.18
331,2006,3602,3,0.01,3,738000,4069000,2,6,1.18
331,2006,3603,4,0.01,3,738000,4069000,2,6,1.18
331,2007,3604,NA,100,96,738000,4069000,2,6,2.22
331,2007,3605,1,10,68,738000,4069000,2,6,2.22
331,2007,3606,2,10,53,738000,4069000,2,6,2.22
331,2007,3607,3,10,49,738000,4069000,2,6,2.22
331,2007,3608,4,10,54,738000,4069000,2,6,2.22
331,2007,3609,1,1,31,738000,4069000,2,6,2.22
331,2007,3610,2,1,30,738000,4069000,2,6,2.22
331,2007,3611,3,1,21,738000,4069000,2,6,2.22
331,2007,3612,4,1,30,738000,4069000,2,6,2.22
331,2007,3613,1,0.1,10,738000,4069000,2,6,2.22
331,2007,3614,2,0.1,11,738000,4069000,2,6,2.22
331,2007,3615,3,0.1,8,738000,4069000,2,6,2.22
331,2007,3616,4,0.1,13,738000,4069000,2,6,2.22
331,2007,3617,1,0.01,4,738000,4069000,2,6,2.22
331,2007,3618,2,0.01,4,738000,4069000,2,6,2.22
331,2007,3619,3,0.01,1,738000,4069000,2,6,2.22
331,2007,3620,4,0.01,5,738000,4069000,2,6,2.22
331,2008,3621,NA,100,87,738000,4069000,2,6.1,0.2
331,2008,3622,1,10,64,738000,4069000,2,6.1,0.2
331,2008,3623,2,10,50,738000,4069000,2,6.1,0.2
331,2008,3624,3,10,45,738000,4069000,2,6.1,0.2
331,2008,3625,4,10,52,738000,4069000,2,6.1,0.2
331,2008,3626,1,1,34,738000,4069000,2,6.1,0.2
331,2008,3627,2,1,31,738000,4069000,2,6.1,0.2
331,2008,3628,3,1,19,738000,4069000,2,6.1,0.2
331,2008,3629,4,1,26,738000,4069000,2,6.1,0.2
331,2008,3630,1,0.1,14,738000,4069000,2,6.1,0.2
331,2008,3631,2,0.1,16,738000,4069000,2,6.1,0.2
331,2008,3632,3,0.1,14,738000,4069000,2,6.1,0.2
331,2008,3633,4,0.1,12,738000,4069000,2,6.1,0.2
331,2008,3634,1,0.01,7,738000,4069000,2,6.1,0.2
331,2008,3635,2,0.01,5,738000,4069000,2,6.1,0.2
331,2008,3636,3,0.01,6,738000,4069000,2,6.1,0.2
331,2008,3637,4,0.01,2,738000,4069000,2,6.1,0.2
331,2009,3638,NA,100,87,738000,4069000,2,6.2,0.15
331,2009,3639,1,10,58,738000,4069000,2,6.2,0.15
331,2009,3640,2,10,50,738000,4069000,2,6.2,0.15
331,2009,3641,3,10,46,738000,4069000,2,6.2,0.15
331,2009,3642,4,10,50,738000,4069000,2,6.2,0.15
331,2009,3643,1,1,37,738000,4069000,2,6.2,0.15
331,2009,3644,2,1,30,738000,4069000,2,6.2,0.15
331,2009,3645,3,1,21,738000,4069000,2,6.2,0.15
331,2009,3646,4,1,24,738000,4069000,2,6.2,0.15
331,2009,3647,1,0.1,14,738000,4069000,2,6.2,0.15
331,2009,3648,2,0.1,15,738000,4069000,2,6.2,0.15
331,2009,3649,3,0.1,9,738000,4069000,2,6.2,0.15
331,2009,3650,4,0.1,15,738000,4069000,2,6.2,0.15
331,2009,3651,1,0.01,5,738000,4069000,2,6.2,0.15
331,2009,3652,2,0.01,5,738000,4069000,2,6.2,0.15
331,2009,3653,3,0.01,2,738000,4069000,2,6.2,0.15
331,2009,3654,4,0.01,5,738000,4069000,2,6.2,0.15
343,1998,3655,NA,100,54,734000,4083000,2,5.7,0.23
343,1998,3656,1,10,29,734000,4083000,2,5.7,0.23
343,1998,3657,2,10,30,734000,4083000,2,5.7,0.23
343,1998,3658,3,10,33,734000,4083000,2,5.7,0.23
343,1998,3659,4,10,36,734000,4083000,2,5.7,0.23
343,1998,3660,1,1,17,734000,4083000,2,5.7,0.23
343,1998,3661,2,1,20,734000,4083000,2,5.7,0.23
343,1998,3662,3,1,22,734000,4083000,2,5.7,0.23
