"plotID","spcode","species","cover","elev","tci","streamdist","disturb","beers"
"FRID-01-0006","ROBIPSE","Robinia pseudoacacia",1,670.9,4.81561184,63.25,"SETTLE",0.25890195
"FRID-01-0007","ROBIPSE","Robinia pseudoacacia",4,741,4.35483885,327.6,"LT-SEL",0.09755319
"FRID-01-0009","ROBIPSE","Robinia pseudoacacia",2,665.5,4.77475882,194.2,"SETTLE",1.9732815
"FRID-01-0010","ROBIPSE","Robinia pseudoacacia",4,728,3.507025,98.49,"SETTLE",1.44477355
"FRID-01-0013","ROBIPSE","Robinia pseudoacacia",2,885.7,6.54796314,50,"CORPLOG",1.57556069
"FRID-01-0015","ROBIPSE","Robinia pseudoacacia",1,639.7,4.60362005,219.3,"CORPLOG",0.43321049
"FRID-08-0012","ROBIPSE","Robinia pseudoacacia",2,884,13.27,10,"CORPLOG",0.01004305
"MILL-01-0024","ROBIPSE","Robinia pseudoacacia",3,670.6,25,92.2,"SETTLE",1.49149537
"MILL-03-0020","ROBIPSE","Robinia pseudoacacia",3,947.2,5.95981312,131.5,"VIRGIN",0.25928655
"MILL-04-0005","ROBIPSE","Robinia pseudoacacia",6,1445,3.88341689,563.6,"VIRGIN",0.05264604
"MILL-07-0024","ROBIPSE","Robinia pseudoacacia",4,494.2,12.26,0,"LT-SEL",1.49660313
"MILL-17-0010","ROBIPSE","Robinia pseudoacacia",3,869,3.96050692,100,"CORPLOG",0.4183189
"MILL-17-0012","ROBIPSE","Robinia pseudoacacia",3,1032,4.85315895,183.8,"CORPLOG",1.97692657
"MILL-24-0059","ROBIPSE","Robinia pseudoacacia",3,1313,5.34805107,169.7,"VIRGIN",1.18142962
"MILL-25-0044","ROBIPSE","Robinia pseudoacacia",3,1217,6.42335892,30,"CORPLOG",1.33937502
"MILL-27-0033","ROBIPSE","Robinia pseudoacacia",3,1047,5.12619495,452.2,"VIRGIN",1.99847972
"MILL-27-0065","ROBIPSE","Robinia pseudoacacia",3,1328,3.49296904,534.5,"LT-SEL",1.73625684
"MILL-27-0202","ROBIPSE","Robinia pseudoacacia",3,1192,7.23307896,10,"VIRGIN",0.04236537
"PITT-01-0005","ROBIPSE","Robinia pseudoacacia",2,1054,5.7054162,165.5,"LT-SEL",1.80152321
"PITT-01-0006","ROBIPSE","Robinia pseudoacacia",2,920.4,4.13903999,142.1,"SETTLE",1.14454198
"PITT-01-0007","ROBIPSE","Robinia pseudoacacia",2,1145,5.12563515,152.3,"VIRGIN",0.26586017
"PITT-01-0009","ROBIPSE","Robinia pseudoacacia",4,917.7,4.81174707,136,"VIRGIN",1.04708278
"PITT-01-0010","ROBIPSE","Robinia pseudoacacia",2,1121,5.36382103,281.6,"LT-SEL",1.03253949
"PITT-01-0017","ROBIPSE","Robinia pseudoacacia",1,1015,6.66399097,255,"SETTLE",0.05800001
"PITT-01-0021","ROBIPSE","Robinia pseudoacacia",3,1181,9.44544983,10,"VIRGIN",0.00020564
"PITT-01-0038","ROBIPSE","Robinia pseudoacacia",1,1533,4.52862883,337.3,"VIRGIN",0.65501821
"UFRL-01-0003","ROBIPSE","Robinia pseudoacacia",4,683.7,4.15644693,22.36,"LT-SEL",1.9521364
"UFRL-01-0006","ROBIPSE","Robinia pseudoacacia",2,613.5,3.636199,272,"LT-SEL",1.7864604
"UFRL-01-0008","ROBIPSE","Robinia pseudoacacia",4,584,4.80739689,108.2,"LT-SEL",1.51250339
"UFRL-01-0009","ROBIPSE","Robinia pseudoacacia",1,598.8,4.82904005,210.2,"LT-SEL",0.72464001
"UFRL-01-0010","ROBIPSE","Robinia pseudoacacia",2,606.2,3.7613709,252.4,"LT-SEL",0.05484751
"UFRL-01-0012","ROBIPSE","Robinia pseudoacacia",5,917.5,5.20643902,353.8,"LT-SEL",0.81792277
"UFRL-01-0013","ROBIPSE","Robinia pseudoacacia",3,941,4.39282799,320.6,"LT-SEL",1.68158853
"UFRL-01-0015","ROBIPSE","Robinia pseudoacacia",2,883.4,5.40982389,108.2,"LT-SEL",1.37579525
"UFRL-01-0020","ROBIPSE","Robinia pseudoacacia",6,613.4,4.98365498,36.06,"LT-SEL",1.85831022
"UFRL-01-0025","ROBIPSE","Robinia pseudoacacia",6,794,3.75529408,360.6,"LT-SEL",1.98356032
"UFRL-01-0028","ROBIPSE","Robinia pseudoacacia",4,817.5,8.70455647,465.3,"LT-SEL",0.81304598
"UFRL-01-0029","ROBIPSE","Robinia pseudoacacia",6,840.3,7.90501118,408,"LT-SEL",1.70904732
"UFRL-01-0031","ROBIPSE","Robinia pseudoacacia",5,568.9,10.67,250.8,"LT-SEL",1.20157778
"UFRL-01-0032","ROBIPSE","Robinia pseudoacacia",3,678.1,5.25798607,214,"LT-SEL",0.0947428
"UFRL-01-0035","ROBIPSE","Robinia pseudoacacia",2,590,4.69755602,474.3,"CORPLOG",0.84226847
"UFRL-01-0036","ROBIPSE","Robinia pseudoacacia",2,571.5,5.10388613,266.8,"CORPLOG",0.3876434
"UFRL-01-0038","ROBIPSE","Robinia pseudoacacia",1,670.8,4.5713501,462.4,"LT-SEL",0.64879811
"UFRL-01-0040","ROBIPSE","Robinia pseudoacacia",4,716.1,4.26419878,240.4,"LT-SEL",0.10218436
"UFRL-01-0043","ROBIPSE","Robinia pseudoacacia",1,661.4,4.68295383,127.3,"LT-SEL",1.97888565
"UFRL-01-0044","ROBIPSE","Robinia pseudoacacia",1,610.7,4.52831793,277.3,"LT-SEL",0.00162463
"UFRL-01-0045","ROBIPSE","Robinia pseudoacacia",2,637.3,4.85419703,300.8,"LT-SEL",0.02940879
"UFRL-01-0046","ROBIPSE","Robinia pseudoacacia",3,614.4,5.13394117,186,"LT-SEL",1.19817114
"UFRL-01-0047","ROBIPSE","Robinia pseudoacacia",5,584.3,6.47289991,85.44,"LT-SEL",1.77505493
"UFRL-01-0047","ROBIPSE","Robinia pseudoacacia",5,607,4.79977417,114,"LT-SEL",1.38205504
"UFRL-01-0047","ROBIPSE","Robinia pseudoacacia",2,584.3,6.47289991,85.44,"LT-SEL",1.77505493
"UFRL-01-0047","ROBIPSE","Robinia pseudoacacia",2,607,4.79977417,114,"LT-SEL",1.38205504
"UFRL-01-0050","ROBIPSE","Robinia pseudoacacia",3,592.6,5.35637188,31.62,"LT-SEL",0.31793281
"UFRL-01-0056","ROBIPSE","Robinia pseudoacacia",1,691.1,5.42046499,317.6,"LT-SEL",1.38211691
"UFRL-01-0057","ROBIPSE","Robinia pseudoacacia",4,611.7,10.24,197.2,"LT-SEL",0.00886668
"UFRL-01-0060","ROBIPSE","Robinia pseudoacacia",4,663.5,4.75779009,383.3,"LT-SEL",1.99991763
"UFRL-01-0061","ROBIPSE","Robinia pseudoacacia",2,673.2,5.40900183,520.1,"LT-SEL",1.75601733
"UFRL-01-0067","ROBIPSE","Robinia pseudoacacia",2,751.5,5.0061202,219.3,"LT-SEL",1.67205107
"UFRL-01-0069","ROBIPSE","Robinia pseudoacacia",1,731.2,4.71225786,169.7,"LT-SEL",0.04445076
"UFRL-01-0069","ROBIPSE","Robinia pseudoacacia",1,705.1,10.48,98.99,"LT-SEL",0.2479222
"UFRL-01-0076","ROBIPSE","Robinia pseudoacacia",3,478.2,5.47542715,100.5,"LT-SEL",0.44149759
"UFRL-01-0083","ROBIPSE","Robinia pseudoacacia",4,564.8,5.63021421,138.9,"LT-SEL",1.24359202
"UFRL-01-0084","ROBIPSE","Robinia pseudoacacia",4,605.9,3.48094106,130.4,"LT-SEL",1.99760628
"UFRL-01-0085","ROBIPSE","Robinia pseudoacacia",1,603.3,3.52819395,247.6,"LT-SEL",1.67021656
"UFRL-01-0090","ROBIPSE","Robinia pseudoacacia",1,562.8,5.2535038,620.1,"LT-SEL",0.89792567
"UFRL-01-0090","ROBIPSE","Robinia pseudoacacia",1,578.9,8.87221527,560.4,"LT-SEL",0.00473134
"UFRL-01-0090","ROBIPSE","Robinia pseudoacacia",2,562.8,5.2535038,620.1,"LT-SEL",0.89792567
"UFRL-01-0090","ROBIPSE","Robinia pseudoacacia",2,578.9,8.87221527,560.4,"LT-SEL",0.00473134
"UFRL-01-0091","ROBIPSE","Robinia pseudoacacia",3,561.5,3.56035495,667.1,"LT-SEL",0.38941371
"UFRL-01-0091","ROBIPSE","Robinia pseudoacacia",3,562,4.10381317,664.8,"LT-SEL",0.55525863
"UFRL-01-0091","ROBIPSE","Robinia pseudoacacia",4,561.5,3.56035495,667.1,"LT-SEL",0.38941371
"UFRL-01-0091","ROBIPSE","Robinia pseudoacacia",4,562,4.10381317,664.8,"LT-SEL",0.55525863
"UFRL-01-0092","ROBIPSE","Robinia pseudoacacia",4,662.6,4.68487406,466.9,"LT-SEL",0.30797628
"UFRL-01-0092","ROBIPSE","Robinia pseudoacacia",4,677.8,4.51414013,504.5,"LT-SEL",0.49305943
"UFRL-01-0092","ROBIPSE","Robinia pseudoacacia",5,662.6,4.68487406,466.9,"LT-SEL",0.30797628
"UFRL-01-0092","ROBIPSE","Robinia pseudoacacia",5,677.8,4.51414013,504.5,"LT-SEL",0.49305943
"UFRL-01-0093","ROBIPSE","Robinia pseudoacacia",4,601.9,4.73188114,332.4,"LT-SEL",1.94799662
"UFRL-01-0093","ROBIPSE","Robinia pseudoacacia",4,602.6,3.24253392,325.6,"LT-SEL",1.90431786
"UFRL-01-0093","ROBIPSE","Robinia pseudoacacia",5,601.9,4.73188114,332.4,"LT-SEL",1.94799662
"UFRL-01-0093","ROBIPSE","Robinia pseudoacacia",5,602.6,3.24253392,325.6,"LT-SEL",1.90431786
"UFRL-01-0094","ROBIPSE","Robinia pseudoacacia",3,611.9,3.47198105,150,"LT-SEL",0.13187182
"UFRL-01-0167","ROBIPSE","Robinia pseudoacacia",9,266.7,9.18743038,645.6,"LT-SEL",0.99610078
"UFRL-01-0168","ROBIPSE","Robinia pseudoacacia",2,294,4.97123289,553.6,"LT-SEL",1.23914731
"UFRL-02-0004","ROBIPSE","Robinia pseudoacacia",3,544.1,6.66943598,398.2,"SETTLE",1.41355217
"UFRL-02-0004","ROBIPSE","Robinia pseudoacacia",3,543.3,6.1997962,492.4,"SETTLE",0.31048426
"UFRL-02-0019","ROBIPSE","Robinia pseudoacacia",3,655.2,10.57,120,"LT-SEL",0.89269853
"UFRL-02-0019","ROBIPSE","Robinia pseudoacacia",3,656.8,5.12628078,170.3,"LT-SEL",1.4825213
"UFRL-02-0019","ROBIPSE","Robinia pseudoacacia",3,655.2,10.57,120,"LT-SEL",0.89269853
"UFRL-02-0019","ROBIPSE","Robinia pseudoacacia",3,656.8,5.12628078,170.3,"LT-SEL",1.4825213
"UFRL-02-0030","ROBIPSE","Robinia pseudoacacia",3,541.9,7.33280897,0,"LT-SEL",1.96483958
"UFRL-02-0030","ROBIPSE","Robinia pseudoacacia",3,582,7.00764608,287.9,"SETTLE",0.00125724
"UFRL-02-0030","ROBIPSE","Robinia pseudoacacia",2,541.9,7.33280897,0,"LT-SEL",1.96483958
"UFRL-02-0030","ROBIPSE","Robinia pseudoacacia",2,582,7.00764608,287.9,"SETTLE",0.00125724
"UFRL-02-0031","ROBIPSE","Robinia pseudoacacia",3,612.6,25,14.14,"LT-SEL",1.55678284
"UFRL-02-0038","ROBIPSE","Robinia pseudoacacia",3,564.9,5.35143995,63.25,"SETTLE",0.12554877
"UFRL-02-0038","ROBIPSE","Robinia pseudoacacia",3,564.9,5.35143995,63.25,"SETTLE",0.12554877
"UFRL-02-0044","ROBIPSE","Robinia pseudoacacia",2,1069,4.48374319,460,"LT-SEL",0.98173082
"UFRL-02-0044","ROBIPSE","Robinia pseudoacacia",2,1100,4.20749187,510.1,"VIRGIN",1.08938849
"UFRL-02-0045","ROBIPSE","Robinia pseudoacacia",6,1016,5.26976299,371.1,"LT-SEL",1.89836729
"UFRL-02-0049","ROBIPSE","Robinia pseudoacacia",3,1045,4.4259181,468.6,"LT-SEL",1.76033938
"UFRL-02-0050","ROBIPSE","Robinia pseudoacacia",5,847,13.13,14.14,"LT-SEL",0.98592901
"UFRL-02-0052","ROBIPSE","Robinia pseudoacacia",5,1023,8.08509541,322,"VIRGIN",1.59904301
"UFRL-02-0053","ROBIPSE","Robinia pseudoacacia",3,871,4.15861702,111.8,"LT-SEL",1.62318277
"UFRL-02-0056","ROBIPSE","Robinia pseudoacacia",3,1020,7.13305187,668.5,"LT-SEL",0.76673138
"UFRL-02-0058","ROBIPSE","Robinia pseudoacacia",5,890.1,5.04505777,323.1,"LT-SEL",0.35970154
"UFRL-02-0059","ROBIPSE","Robinia pseudoacacia",1,873.4,4.89006901,360.1,"LT-SEL",0.68368012
"UFRL-02-0059","ROBIPSE","Robinia pseudoacacia",1,844,11.09,290,"LT-SEL",0.00088448
"UFRL-02-0100","ROBIPSE","Robinia pseudoacacia",9,800.8,5.00502396,182.5,"LT-SEL",1.83901954
"UFRL-02-0106","ROBIPSE","Robinia pseudoacacia",9,878.1,4.22118807,269.3,"VIRGIN",0.13745199
"UFRL-02-0108","ROBIPSE","Robinia pseudoacacia",1,878.6,6.75739098,332.4,"VIRGIN",1.46386683
"UFRL-02-0109","ROBIPSE","Robinia pseudoacacia",3,760.3,4.44317198,214.7,"LT-SEL",1.91494739
"UFRL-02-0112","ROBIPSE","Robinia pseudoacacia",2,824.8,5.79534483,276.6,"LT-SEL",1.82273567
"UFRL-02-0114","ROBIPSE","Robinia pseudoacacia",3,724,4.81555891,72.11,"LT-SEL",0.03945449
"UFRL-02-0118","ROBIPSE","Robinia pseudoacacia",5,981,4.91572905,310,"LT-SEL",1.92202568
"UFRL-02-0120","ROBIPSE","Robinia pseudoacacia",6,867.9,5.78856421,131.5,"LT-SEL",0.53635287
"UFRL-02-0121","ROBIPSE","Robinia pseudoacacia",5,973.9,3.94396496,319.1,"VIRGIN",1.76937187
"UFRL-02-0122","ROBIPSE","Robinia pseudoacacia",5,915.3,4.63796282,171.2,"LT-SEL",0.78173882
"UFRL-02-0123","ROBIPSE","Robinia pseudoacacia",4,1033,4.89828014,278.6,"VIRGIN",0.26273644
"UFRL-02-0124","ROBIPSE","Robinia pseudoacacia",3,1051,3.08675504,491.6,"LT-SEL",1.2250576
"UFRL-02-0125","ROBIPSE","Robinia pseudoacacia",4,1005,4.36587381,457.1,"LT-SEL",1.99468899
"UFRL-02-0129","ROBIPSE","Robinia pseudoacacia",3,1028,4.96405697,348.3,"LT-SEL",1.30823386
"UFRL-02-0136","ROBIPSE","Robinia pseudoacacia",1,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0136","ROBIPSE","Robinia pseudoacacia",1,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0136","ROBIPSE","Robinia pseudoacacia",1,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0136","ROBIPSE","Robinia pseudoacacia",1,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0137","ROBIPSE","Robinia pseudoacacia",2,1279,5.06663322,414.4,"LT-SEL",1.39586651
"UFRL-02-0137","ROBIPSE","Robinia pseudoacacia",2,1262,4.59644699,382.1,"LT-SEL",0.72640777
"UFRL-02-0137","ROBIPSE","Robinia pseudoacacia",2,1279,5.06663322,414.4,"LT-SEL",1.39586651
"UFRL-02-0137","ROBIPSE","Robinia pseudoacacia",2,1262,4.59644699,382.1,"LT-SEL",0.72640777
"UFRL-02-0143","ROBIPSE","Robinia pseudoacacia",4,1285,4.06960106,359,"CORPLOG",0.24998972
"UFRL-02-0143","ROBIPSE","Robinia pseudoacacia",4,1284,4.66165876,349.3,"CORPLOG",0.67611611
"UFRL-02-0144","ROBIPSE","Robinia pseudoacacia",5,1344,3.04050398,398.2,"CORPLOG",1.58515894
"UFRL-02-0144","ROBIPSE","Robinia pseudoacacia",5,1340,3.746557,340.6,"LT-SEL",1.40069044
"UFRL-02-0144","ROBIPSE","Robinia pseudoacacia",4,1344,3.04050398,398.2,"CORPLOG",1.58515894
"UFRL-02-0144","ROBIPSE","Robinia pseudoacacia",4,1340,3.746557,340.6,"LT-SEL",1.40069044
"UFRL-02-0152","ROBIPSE","Robinia pseudoacacia",1,795.7,4.36413383,161.2,"VIRGIN",1.10318363
"UFRL-02-0152","ROBIPSE","Robinia pseudoacacia",1,838.2,4.83716297,292.1,"VIRGIN",0.23263745
"UFRL-02-0152","ROBIPSE","Robinia pseudoacacia",1,795.7,4.36413383,161.2,"VIRGIN",1.10318363
"UFRL-02-0152","ROBIPSE","Robinia pseudoacacia",1,838.2,4.83716297,292.1,"VIRGIN",0.23263745
"UFRL-02-0153","ROBIPSE","Robinia pseudoacacia",3,837.6,4.87984896,196.5,"VIRGIN",0.72863096
"UFRL-02-0154","ROBIPSE","Robinia pseudoacacia",3,980.8,5.23787689,103,"VIRGIN",0.0200501
"UFRL-02-0155","ROBIPSE","Robinia pseudoacacia",3,975.6,5.42997122,225.6,"VIRGIN",0.01604473
"UFRL-02-0156","ROBIPSE","Robinia pseudoacacia",4,1085,4.38513994,250.8,"VIRGIN",0.0084945
"UFRL-02-0157","ROBIPSE","Robinia pseudoacacia",3,1083,3.96842194,350,"VIRGIN",0.02346547
"UFRL-02-0158","ROBIPSE","Robinia pseudoacacia",4,895.5,4.55552483,266.8,"VIRGIN",0.1705413
"UFRL-02-0160","ROBIPSE","Robinia pseudoacacia",4,1045,4.07218313,165.5,"VIRGIN",1.50721908
"UFRL-02-0160","ROBIPSE","Robinia pseudoacacia",4,1043,4.91897202,188.7,"VIRGIN",0.32509822
"UFRL-02-0160","ROBIPSE","Robinia pseudoacacia",3,1045,4.07218313,165.5,"VIRGIN",1.50721908
"UFRL-02-0160","ROBIPSE","Robinia pseudoacacia",3,1043,4.91897202,188.7,"VIRGIN",0.32509822
"UFRL-02-0162","ROBIPSE","Robinia pseudoacacia",5,1208,4.45285082,323.1,"VIRGIN",0.69308567
"UFRL-02-0165","ROBIPSE","Robinia pseudoacacia",4,1145,5.5572629,70.71,"VIRGIN",1.75546396
"UFRL-02-0165","ROBIPSE","Robinia pseudoacacia",4,1146,5.95054483,60,"VIRGIN",1.59169459
"UFRL-02-0166","ROBIPSE","Robinia pseudoacacia",2,1026,4.5679822,222,"VIRGIN",1.75454366
"UFRL-02-0167","ROBIPSE","Robinia pseudoacacia",1,1094,4.97013807,339.4,"VIRGIN",1.48460436
"UFRL-02-0176","ROBIPSE","Robinia pseudoacacia",1,787.8,6.21430588,50,"LT-SEL",0.71642709
"UFRL-02-0177","ROBIPSE","Robinia pseudoacacia",3,634.4,5.45497513,41.23,"LT-SEL",0.0287911
"UFRL-02-0177","ROBIPSE","Robinia pseudoacacia",3,635.9,4.72930098,63.25,"LT-SEL",1.47768724
"UFRL-02-0177","ROBIPSE","Robinia pseudoacacia",2,634.4,5.45497513,41.23,"LT-SEL",0.0287911
"UFRL-02-0177","ROBIPSE","Robinia pseudoacacia",2,635.9,4.72930098,63.25,"LT-SEL",1.47768724
"UFRL-03-0001","ROBIPSE","Robinia pseudoacacia",6,1039,9.18652821,298.3,"CORPLOG",1.81349933
"UFRL-03-0001","ROBIPSE","Robinia pseudoacacia",6,1235,3.47877789,538.5,"CORPLOG",0.5094682
"UFRL-03-0001","ROBIPSE","Robinia pseudoacacia",2,1039,9.18652821,298.3,"CORPLOG",1.81349933
"UFRL-03-0001","ROBIPSE","Robinia pseudoacacia",2,1235,3.47877789,538.5,"CORPLOG",0.5094682
"UFRL-03-0002","ROBIPSE","Robinia pseudoacacia",1,869.1,6.01650381,400.5,"CORPLOG",1.33280563
"UFRL-03-0003","ROBIPSE","Robinia pseudoacacia",9,747.2,3.0670929,134.5,"CORPLOG",1.30697095
"UFRL-03-0005","ROBIPSE","Robinia pseudoacacia",5,727.5,13.56,41.23,"CORPLOG",0.86472756
"UFRL-03-0014","ROBIPSE","Robinia pseudoacacia",3,1228,4.54504824,523.5,"CORPLOG",1.99916589
"UFRL-03-0017","ROBIPSE","Robinia pseudoacacia",3,1061,4.80102015,380.8,"CORPLOG",0.7448265
"UFRL-03-0019","ROBIPSE","Robinia pseudoacacia",5,841.6,4.63745403,192.4,"CORPLOG",0.00593386
"UFRL-03-0020","ROBIPSE","Robinia pseudoacacia",5,830.7,6.80383396,243.5,"CORPLOG",1.59919667
"UFRL-03-0025","ROBIPSE","Robinia pseudoacacia",7,1210,4.27599001,340,"CORPLOG",1.99066961
"UFRL-05-0001","ROBIPSE","Robinia pseudoacacia",1,550.8,2.60996795,60.83,"SETTLE",1.02197504
"UFRL-05-0003","ROBIPSE","Robinia pseudoacacia",3,634.5,5.45645189,458.9,"SETTLE",1.30617785
"UFRL-05-0003","ROBIPSE","Robinia pseudoacacia",3,625.7,4.7858181,258.1,"SETTLE",0.00643989
"UFRL-05-0131","ROBIPSE","Robinia pseudoacacia",3,653.8,3.71827412,304.1,"CORPLOG",0.96199751
"UFRL-05-0132","ROBIPSE","Robinia pseudoacacia",3,615.5,5.21226883,325.3,"CORPLOG",1.4105072
"UFRL-05-0132","ROBIPSE","Robinia pseudoacacia",3,615.8,4.88271093,312.4,"CORPLOG",1.42708814
"UFRL-05-0132","ROBIPSE","Robinia pseudoacacia",2,615.5,5.21226883,325.3,"CORPLOG",1.4105072
"UFRL-05-0132","ROBIPSE","Robinia pseudoacacia",2,615.8,4.88271093,312.4,"CORPLOG",1.42708814
"UFRL-05-0144","ROBIPSE","Robinia pseudoacacia",3,635.6,3.92656112,580.1,"LT-SEL",1.29184175
"ULRY-04-0001","ROBIPSE","Robinia pseudoacacia",1,632.6,9.77134705,198.5,"LT-SEL",0.75945014
"ULRY-04-0004","ROBIPSE","Robinia pseudoacacia",1,685.7,2.85963798,134.5,"SETTLE",1.99108016
"ULRY-04-0016","ROBIPSE","Robinia pseudoacacia",6,973.2,3.97703409,316.2,"VIRGIN",0.45462781
"ULRY-04-0021","ROBIPSE","Robinia pseudoacacia",1,676.6,6.42327881,212.6,"SETTLE",1.26112568
"ULRY-04-0023","ROBIPSE","Robinia pseudoacacia",4,580,4.02295113,360.7,"SETTLE",0.27577066
"ULRY-04-0031","ROBIPSE","Robinia pseudoacacia",3,632.6,9.77134705,198.5,"LT-SEL",0.75945014
"ULRY-04-0034","ROBIPSE","Robinia pseudoacacia",3,733.4,4.9390192,78.1,"LT-SEL",0.98288167
"ULRY-04-0040","ROBIPSE","Robinia pseudoacacia",3,614,5.35290003,424.4,"LT-SEL",1.00221539
"ULRY-04-0041","ROBIPSE","Robinia pseudoacacia",2,670.5,6.5122571,460.1,"LT-SEL",0.34915021
"ULRY-04-0042","ROBIPSE","Robinia pseudoacacia",3,793.2,5.18762207,162.8,"LT-SEL",1.55040586
"ULRY-04-0047","ROBIPSE","Robinia pseudoacacia",1,1275,6.73495722,296.8,"CORPLOG",0.11418144
"ULRY-04-0054","ROBIPSE","Robinia pseudoacacia",2,1063,5.49046803,89.44,"VIRGIN",0.72943074
"ULRY-04-0063","ROBIPSE","Robinia pseudoacacia",2,570.9,5.6543622,111.8,"SETTLE",1.82397294
"ULRY-04-0079","ROBIPSE","Robinia pseudoacacia",5,665.4,8.30241776,44.72,"SETTLE",0.6085996
"ULRY-04-0082","ROBIPSE","Robinia pseudoacacia",3,414.5,8.38364029,36.06,"SETTLE",0.10731857
"ULRY-04-0085","ROBIPSE","Robinia pseudoacacia",2,477.9,3.82446599,265.7,"SETTLE",1.75276554
"ULRY-04-0086","ROBIPSE","Robinia pseudoacacia",3,574.9,2.89556694,268.3,"SETTLE",1.22159362
"ULRY-04-0087","ROBIPSE","Robinia pseudoacacia",1,890.9,5.42150879,298.3,"LT-SEL",1.97838914
"ULRY-04-0111","ROBIPSE","Robinia pseudoacacia",3,782.6,4.27367401,155.6,"SETTLE",0.3600322
"ULRY-04-0119","ROBIPSE","Robinia pseudoacacia",1,727.3,8.68338013,76.16,"CORPLOG",0.95189542
"ULRY-04-0120","ROBIPSE","Robinia pseudoacacia",4,794.6,5.66874599,222,"CORPLOG",1.4514854
"ULRY-04-0124","ROBIPSE","Robinia pseudoacacia",5,1104,3.98498702,269.3,"CORPLOG",0.57578248
"ULRY-04-0126","ROBIPSE","Robinia pseudoacacia",3,1046,4.70227289,174.6,"CORPLOG",0.14972015
"ULRY-04-0127","ROBIPSE","Robinia pseudoacacia",3,691.9,6.03068018,308.1,"CORPLOG",0.02483205
"ULRY-05-0206","ROBIPSE","Robinia pseudoacacia",2,792.3,6.17558098,20,"LT-SEL",0.2937884
"ULRY-05-0221","ROBIPSE","Robinia pseudoacacia",5,765.7,6.03690386,60,"LT-SEL",1.74244332
"ULRY-05-0222","ROBIPSE","Robinia pseudoacacia",6,729.9,4.44501495,22.36,"LT-SEL",1.93641543
"ULRY-05-0234","ROBIPSE","Robinia pseudoacacia",5,807.6,4.18507719,143.2,"VIRGIN",1.96028626
"ULRY-05-0245","ROBIPSE","Robinia pseudoacacia",6,797.7,4.39382887,407.9,"LT-SEL",1.68599701
"ULRY-05-0246","ROBIPSE","Robinia pseudoacacia",4,854.3,7.90600777,391.2,"LT-SEL",1.22453189
"ULRY-05-0252","ROBIPSE","Robinia pseudoacacia",5,1158,5.40403891,0,"CORPLOG",1.79734814
"ULRY-05-0256","ROBIPSE","Robinia pseudoacacia",4,1208,4.02961302,100.5,"CORPLOG",0.36784905
"ULRY-05-0257","ROBIPSE","Robinia pseudoacacia",5,1299,4.44883299,500.1,"CORPLOG",0.68495065
"ULRY-05-0258","ROBIPSE","Robinia pseudoacacia",3,1148,3.84065795,164.9,"CORPLOG",0.01796085
"ULRY-05-0259","ROBIPSE","Robinia pseudoacacia",6,1055,3.79208398,10,"CORPLOG",1.72663224
"ULRY-05-0260","ROBIPSE","Robinia pseudoacacia",6,1220,3.91575289,297.3,"CORPLOG",0.27651078
"ULRY-05-0262","ROBIPSE","Robinia pseudoacacia",3,1266,3.30599499,456.9,"CORPLOG",1.73231208
"ULRY-05-0266","ROBIPSE","Robinia pseudoacacia",5,1184,10.43,22.36,"CORPLOG",0.21658419
"WHCA-01-0050","ROBIPSE","Robinia pseudoacacia",3,592.6,5.35637188,31.62,"LT-SEL",0.31793281
"WHCA-01-0056","ROBIPSE","Robinia pseudoacacia",1,688.1,4.52183485,326.5,"LT-SEL",1.58126616
"WHCA-01-0057","ROBIPSE","Robinia pseudoacacia",4,611.7,10.24,197.2,"LT-SEL",0.00886668
"WHCA-01-0060","ROBIPSE","Robinia pseudoacacia",4,663.5,4.75779009,383.3,"LT-SEL",1.99991763
"WHCA-01-0061","ROBIPSE","Robinia pseudoacacia",2,673.2,5.40900183,520.1,"LT-SEL",1.75601733
"WHCA-02-0045","ROBIPSE","Robinia pseudoacacia",4,1015,5.6513648,377,"LT-SEL",1.95271218
"WHCA-02-0049","ROBIPSE","Robinia pseudoacacia",1,1043,5.71662712,484.1,"LT-SEL",0.01242091
"WHCA-02-0050","ROBIPSE","Robinia pseudoacacia",5,847,13.13,14.14,"LT-SEL",0.98592901
"WHCA-02-0052","ROBIPSE","Robinia pseudoacacia",3,1051,6.98951197,367.7,"VIRGIN",1.84160626
"WHCA-02-0053","ROBIPSE","Robinia pseudoacacia",3,871,4.15861702,111.8,"LT-SEL",1.62318277
"WHCA-02-0056","ROBIPSE","Robinia pseudoacacia",3,1020,7.13305187,668.5,"LT-SEL",0.76673138
"WHCA-02-0100","ROBIPSE","Robinia pseudoacacia",5,791.4,5.20167923,158.1,"LT-SEL",1.53286242
"WHCA-02-0106","ROBIPSE","Robinia pseudoacacia",6,885.6,5.9630332,247,"VIRGIN",0.1500562
"WHCA-02-0108","ROBIPSE","Robinia pseudoacacia",1,879.5,5.9129591,325.3,"VIRGIN",1.99690104
"WHCA-02-0109","ROBIPSE","Robinia pseudoacacia",1,760.3,4.44317198,214.7,"LT-SEL",1.91494739
